category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
gd2_cart_preclinical	Ni H, Reitman ZJ, Zou W, Akhtar MN, Paul R, Huang M, Zhang D, Zheng H, Zhang R, Ma R, Ngo G, Zhang L, Diffenderfer ES, Motlagh SAO, Kim MM, Minn AJ, Dorsey JF, Foster JB, Metz J, Koumenis C, Kirsch DG, Gong Y, Fan Y.	FLASH radiation reprograms lipid metabolism and macrophage immunity and sensitizes medulloblastoma to CAR-T cell therapy	Nature cancer	2025	39910249	10.1038/s43018-025-00905-6	PMC12244404	https://pmc.ncbi.nlm.nih.gov/articles/PMC12244404/		gd2_agent;infection_immune;other_solid;preclinical	metadata_only
gd2_cart_preclinical	Vogt KC, Silberman PC, Lin Q, Han JE, Laflin A, Gellineau HA, Heller DA, Scheinberg DA.	Microenvironment actuated CAR T cells improve solid tumor efficacy without toxicity	Science advances	2025	39841845	10.1126/sciadv.ads3403	PMC11753401	https://pmc.ncbi.nlm.nih.gov/articles/PMC11753401/	fulltext/vogt_2025_pmid39841845.xml	gd2_agent;neurotoxicity;other_solid;preclinical	fulltext_xml
gd2_cart_preclinical	Zhou RW, Purohit PK, Kim JH, Lee SU, Burshteyn N, Tifrea D, Cordon A, Grigorian A, Newton BL, Edwards RA, Demetriou M.	Safe immunosuppression-resistant pan-cancer immunotherapeutics by velcro-like density-dependent targeting of tumor-associated carbohydrate antigens	Cell	2025	41005308	10.1016/j.cell.2025.09.001	PMC12767472	https://pmc.ncbi.nlm.nih.gov/articles/PMC12767472/	fulltext/zhou_2025_pmid41005308.xml	gd2_agent;infection_immune;preclinical	fulltext_xml
gd2_cart_preclinical	Pezzella M, Quintarelli C, Quadraccia MC, Sarcinelli A, Manni S, Iaffaldano L, Ottaviani A, Ciccone R, Camera A, D'Amore ML, Di Cecca S, Sinibaldi M, Guercio M, Aurigemma M, De Falco P, Fustaino V, Rota R, Pomella S, Cassandri M, Di Giannatale A, Agrati C, Bordoni V, Guarracino F, Massa M, Del Baldo G, Becilli M, Milano GM, Del Bufalo F, Locatelli F, De Angelis B.	Tumor-derived G-CSF induces an immunosuppressive microenvironment in an osteosarcoma model, reducing response to CAR.GD2 T-cells	Journal of hematology & oncology	2024	39695851	10.1186/s13045-024-01641-7	PMC11656657	https://pmc.ncbi.nlm.nih.gov/articles/PMC11656657/	fulltext/pezzella_2024_pmid39695851.xml	gd2_agent;hematologic_malignancy;infection_immune;mitigation_engineering;other_solid;pediatric;preclinical	fulltext_xml
gd2_cart_preclinical		IMMU-22. Safely targeting GD2 in thalamic diffuse midline glioma with mRNA CAR T cells	Neuro-oncology	2022			PMC9165178	https://pmc.ncbi.nlm.nih.gov/articles/PMC9165178/	fulltext/anon_2022_pmidPMC9165178.xml	dmg_dipg;gd2_agent;locoregional_cns;meeting_abstract;neurotoxicity;preclinical	fulltext_xml
gd2_cart_preclinical	Reppel L, Tsahouridis O, Akulian J, Davis IJ, Lee H, Fucà G, Weiss J, Dotti G, Pecot CV, Savoldo B.	Targeting disialoganglioside GD2 with chimeric antigen receptor-redirected T cells in lung cancer	Journal for immunotherapy of cancer	2022	35022195	10.1136/jitc-2021-003897	PMC8756261	https://pmc.ncbi.nlm.nih.gov/articles/PMC8756261/	fulltext/reppel_2022_pmid35022195.xml	gd2_agent;mitigation_engineering;other_solid;preclinical	fulltext_xml
gd2_cart_preclinical	Zhang J, Siller-Farfán JA.	Current and future perspectives of chimeric antigen receptors against glioblastoma	Immunotherapy advances	2022	36284838	10.1093/immadv/ltac014	PMC9585667	https://pmc.ncbi.nlm.nih.gov/articles/PMC9585667/	fulltext/zhang_2022_pmid36284838.xml	gd2_agent;hematologic_malignancy;infection_immune;mitigation_engineering;on_target_off_tumor;other_solid;preclinical;review	fulltext_xml
gd2_cart_preclinical	Duan Y, Chen R, Huang Y, Meng X, Chen J, Liao C, Tang Y, Zhou C, Gao X, Sun J.	Tuning the ignition of CAR: optimizing the affinity of scFv to improve CAR-T therapy	Cellular and molecular life sciences : CMLS	2021	34966954	10.1007/s00018-021-04089-x	PMC11073403	https://pmc.ncbi.nlm.nih.gov/articles/PMC11073403/		gd2_agent;on_target_off_tumor;preclinical;review	metadata_only
gd2_cart_preclinical	Chen Y, Sun C, Landoni E, Metelitsa L, Dotti G, Savoldo B.	Eradication of Neuroblastoma by T Cells Redirected with an Optimized GD2-Specific Chimeric Antigen Receptor and Interleukin-15	Clinical cancer research : an official journal of the American Association for Cancer Research	2019	30617136	10.1158/1078-0432.ccr-18-1811		https://doi.org/10.1158/1078-0432.ccr-18-1811		gd2_agent;mitigation_engineering;neuroblastoma;other_solid;preclinical	metadata_only
gd2_cart_preclinical	Menard M, McHenry L, Nasholm N, Wong-Michalak S, Lu E, Simonds E, Gustafson W, Weiss W.	IMMU-06. INVESTIGATING IMMUNOSUPPRESSIVE MECHANISMS IN THE TUMOR MICROENVIRONMENT OF HIGH-RISK NEUROBLASTOMA; AN IMMUNOCOMPETENT, MYCN-DRIVEN, NON-GERMLINE GEM MODEL	Neuro-oncology	2019			PMC6477359	https://pmc.ncbi.nlm.nih.gov/articles/PMC6477359/		gd2_agent;infection_immune;meeting_abstract;neuroblastoma;preclinical	metadata_only
gd2_cart_preclinical	Richman SA, Nunez-Cruz S, Moghimi B, Li LZ, Gershenson ZT, Mourelatos Z, Barrett DM, Grupp SA, Milone MC.	High-Affinity GD2-Specific CAR T Cells Induce Fatal Encephalitis in a Preclinical Neuroblastoma Model	Cancer immunology research	2018	29180536	10.1158/2326-6066.cir-17-0211	PMC6004321	https://pmc.ncbi.nlm.nih.gov/articles/PMC6004321/		gd2_agent;mitigation_engineering;neuroblastoma;neurotoxicity;preclinical	metadata_only
cns_locoregional_delivery	Cevering CK, Abdel-Azim H, Khazal SJ, Casassa C.	Immune Effector Cell-Associated Neurotoxicity Syndrome: A Practical Overview for the General Neurologist	Neurology. Clinical practice	2026	41445934	10.1212/cpj.0000000000200575		https://doi.org/10.1212/cpj.0000000000200575		clinical;cytokine_release_syndrome;hematologic_malignancy;icv_intraventricular;neurotoxicity;review	metadata_only
cns_locoregional_delivery	Hou Z, Jin Y, Ruan M, Jiang Y, Fu Y, Yang J, Ge J, Long Z.	ICANS After CAR-T Therapy: Mechanisms and Management With a Focus on Corticosteroid-Refractory ICANS	Immunology	2026	42484496	10.1111/imm.70171		https://doi.org/10.1111/imm.70171		clinical;icv_intraventricular;mitigation_engineering;neurotoxicity;on_target_off_tumor;review;steroids_immunomodulation	metadata_only
cns_locoregional_delivery	Ronsley R, Choe M, Wright J, Seidel K, Lee A, Wendler J, Annesley C, Jensen MC, Park JR, Vitanza NA, Gust J.	Tumor inflammation-associated neurotoxicity in children with diffuse intrinsic pontine glioma receiving B7-H3-targeting CAR T cells on BrainChild-03	Neuro-oncology practice	2026	41798119	10.1093/nop/npaf080	PMC12965641	https://pmc.ncbi.nlm.nih.gov/articles/PMC12965641/		clinical;dmg_dipg;icv_intraventricular;locoregional_cns;neurotoxicity;pediatric	metadata_only
cns_locoregional_delivery	Ronsley R, Huang W, Rohlf E, Seidel K, Brown C, Beebe A, Rawlings-Rhea SD, Lindgren C, Sad T, Crotty EE, Leary SES, Thomsen A, Beckstrom AR, Holtzclaw SL, Hoeppner C, Hurst D, MacQuivey M, Goldstein HE, Browd SR, Hauptman JS, Lee A, Ojemann JG, Wright JN, Albert CM, Pinto N, Gustafson JA, Ho O, Pattabhi S, Summers C, Annesley C, Wendler JN, Gust J, Gardner RA, Park JR, Jensen MC, Vitanza NA.	Intracerebroventricular B7-H3-targeting CAR T cells for non-pontine DMG and recurrent/refractory pediatric CNS tumors: a phase 1 trial	Neuro-oncology	2026	42503899	10.1093/neuonc/noag171		https://doi.org/10.1093/neuonc/noag171		clinical;dmg_dipg;icv_intraventricular;mitigation_engineering;other_solid;pediatric	metadata_only
cns_locoregional_delivery	Yin Q, Mei X, Ma Y, Zheng M.	Central nervous system infections caused by carbapenem-resistant klebsiella pneumoniae after CAR T-cell therapy in a patient with preexisting colonization: a case report and literature review	European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology	2026	41511674	10.1007/s10096-025-05377-1		https://doi.org/10.1007/s10096-025-05377-1		clinical;cytokine_release_syndrome;grading_management;hematologic_malignancy;icv_intraventricular;infection_immune;neurotoxicity;review;steroids_immunomodulation;systemic_iv	metadata_only
cns_locoregional_delivery	Zhang Y, Chi X, Feng R, Xian N, Huang N, Sun S, Zhao X, Zhang P, Liu K, Ma Y, Zhang Y, Zhang K, Wang S, Chen X, Zhang J, Huang W, Huang B, Su TT, Yeung J, He J, Chen L, Ji N, Huang G.	Intracranial delivery of B7-H3-targeting CAR-T cells for recurrent glioblastoma: a phase 1 trial	Nature medicine	2026	42562965	10.1038/s41591-026-04557-6		https://doi.org/10.1038/s41591-026-04557-6		clinical;cytokine_release_syndrome;drug_interaction_pk;locoregional_cns;neurotoxicity;other_solid	metadata_only
cns_locoregional_delivery	Bagley SJ, Desai AS, Fraietta JA, Silverbush D, Chafamo D, Freeburg NF, Gopikrishna GK, Rech AJ, Nabavizadeh A, Bagley LJ, Park J, Jarocha D, Martins R, Sarmiento N, Maloney E, Lledo L, Stein C, Marshall A, Leskowitz RM, Jadlowsky JK, Mackey S, Christensen S, Oner BS, Plesa G, Brennan A, Gonzalez V, Chen F, Barrett D, Colbourn R, Nasrallah MP, Mourelatos Z, Hwang WT, Alanio C, Siegel DL, June CH, Hexner EO, Binder ZA, O'Rourke DM.	Intracerebroventricular bivalent CAR T cells targeting EGFR and IL-13Rα2 in recurrent glioblastoma: a phase 1 trial	Nature medicine	2025	40451950	10.1038/s41591-025-03745-0	PMC12715680	https://pmc.ncbi.nlm.nih.gov/articles/PMC12715680/		clinical;icv_intraventricular;mitigation_engineering;neurotoxicity;other_solid	metadata_only
cns_locoregional_delivery	D Souza A, Patel C, Vijayaraghavan KN, Wang QA, Correa A.	A Unique Presentation of Immune Effector Cell-Associated Neurotoxicity Syndrome (ICANS) Presenting as Foot Drop in B-cell Acute Lymphoblastic Leukemia: A Case Report	Cureus	2025	40831812	10.7759/cureus.88214	PMC12359276	https://pmc.ncbi.nlm.nih.gov/articles/PMC12359276/	fulltext/d_2025_pmid40831812.xml	clinical;hematologic_malignancy;icv_intraventricular;neurotoxicity;on_target_off_tumor;steroids_immunomodulation	fulltext_xml
cns_locoregional_delivery	Gust J, Cole BL, Ronsley R, Wilson AL, Seidel K, Wendler J, Pattabhi S, Brown C, Rawlings-Rhea SD, Shtanukhina N, Browd SR, Hauptman JS, Lee A, Ojemann JG, Crotty EE, Leary SES, Perez FA, Wright JN, Albert CM, Pinto N, Gardner RA, Vitanza NA, Jensen MC, Park JR.	Locoregional infusion of EGFR806-CAR T cells for recurrent or refractory pediatric CNS tumors: Results of the completed BrainChild02 phase 1 clinical trial	Neuro-oncology	2025	40070357	10.1093/neuonc/noaf064	PMC12448881	https://pmc.ncbi.nlm.nih.gov/articles/PMC12448881/		clinical;dmg_dipg;grading_management;hematologic_malignancy;locoregional_cns;neurotoxicity;pediatric;steroids_immunomodulation	metadata_only
cns_locoregional_delivery	Hadjigeorgiou AG, Munn LL, Stylianopoulos T, Jain RK.	Physiologically-based pharmacokinetic model for CAR-T cells delivery and efficacy in solid tumors	bioRxiv	2025		10.1101/2025.08.20.671229		https://doi.org/10.1101/2025.08.20.671229		clinical;dmg_dipg;drug_interaction_pk;infection_immune;locoregional_cns;neuroblastoma;other_solid	metadata_only
cns_locoregional_delivery	Mahdi J, Gust JA, Vitanza NA, Scott B, Monje M, Ronsley R.	Neurotoxicity in central nervous system tumors treated with CAR T cell therapy: a review	Journal of neuro-oncology	2025	41171480	10.1007/s11060-025-05251-2		https://doi.org/10.1007/s11060-025-05251-2		clinical;grading_management;locoregional_cns;neurotoxicity;review;steroids_immunomodulation	metadata_only
cns_locoregional_delivery	Meng J, Lyu H, Wang Z, Bai X, Zhu H, Pu Y, He X, Xiao X, Zhao M.	Early intrathecal dexamethasone and methotrexate as an effective approach for immune effector cell-associated neurotoxicity syndrome after CAR-T cell therapies	Frontiers in immunology	2025	41479887	10.3389/fimmu.2025.1716317	PMC12753480	https://pmc.ncbi.nlm.nih.gov/articles/PMC12753480/	fulltext/meng_2025_pmid41479887.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;icv_intraventricular;neurotoxicity;steroids_immunomodulation	fulltext_xml
cns_locoregional_delivery	Vitanza NA, Ronsley R, Choe M, Seidel K, Huang W, Rawlings-Rhea SD, Beam M, Steinmetzer L, Wilson AL, Brown C, Beebe A, Lindgren C, Gustafson JA, Wein A, Holtzclaw S, Hoeppner C, Goldstein HE, Browd SR, Hauptman JS, Lee A, Ojemann JG, Crotty EE, Leary SES, Perez FA, Wright JN, Alonso MM, Dun MD, Foster JB, Hurst D, Kong A, Thomsen A, Orentas RJ, Albert CM, Pinto N, Annesley C, Gardner RA, Ho O, Pattabhi S, Gust J, Wendler JP, Park JR, Jensen MC.	Intracerebroventricular B7-H3-targeting CAR T cells for diffuse intrinsic pontine glioma: a phase 1 trial	Nature medicine	2025	39775044	10.1038/s41591-024-03451-3	PMC11922736	https://pmc.ncbi.nlm.nih.gov/articles/PMC11922736/	fulltext/vitanza_2025_pmid39775044.xml	clinical;dmg_dipg;hematologic_coagulopathy;hematologic_malignancy;icv_intraventricular;locoregional_cns;organ_function;pediatric;steroids_immunomodulation	fulltext_xml
cns_locoregional_delivery	Bagley SJ, Logun M, Fraietta JA, Wang X, Desai AS, Bagley LJ, Nabavizadeh A, Jarocha D, Martins R, Maloney E, Lledo L, Stein C, Marshall A, Leskowitz R, Jadlowsky JK, Christensen S, Oner BS, Plesa G, Brennan A, Gonzalez V, Chen F, Sun Y, Gladney W, Barrett D, Nasrallah MP, Hwang WT, Ming GL, Song H, Siegel DL, June CH, Hexner EO, Binder ZA, O'Rourke DM.	Intrathecal bivalent CAR T cells targeting EGFR and IL13Rα2 in recurrent glioblastoma: phase 1 trial interim results	Nature medicine	2024	38480922	10.1038/s41591-024-02893-z	PMC13123313	https://pmc.ncbi.nlm.nih.gov/articles/PMC13123313/		clinical;cytokine_release_syndrome;hematologic_malignancy;icv_intraventricular;neurotoxicity;other_solid;steroids_immunomodulation	metadata_only
cns_locoregional_delivery	Ju A, Choi S, Jeon Y, Kim K.	Lymphodepletion in Chimeric Antigen Receptor T-Cell Therapy for Solid Tumors: A Focus on Brain Tumors	Brain tumor research and treatment	2024	39542517	10.14791/btrt.2024.0037	PMC11570086	https://pmc.ncbi.nlm.nih.gov/articles/PMC11570086/	fulltext/ju_2024_pmid39542517.xml	clinical;locoregional_cns;other_solid;review;steroids_immunomodulation	fulltext_xml
cns_locoregional_delivery	Vitanza N, Ronsley R, Choe M, Huang W, Seidel K, Rawlings-Rhea S, Beam M, Steinmetzer L, Wilson A, Brown C, Beebe A, Lindgren C, Gustafson J, Wein A, Holtzclaw S, Hoeppner C, Goldstein H, Browd S, Hauptman J, Lee A, Ojemann J, Crotty E, Leary S, Perez F, Wright J, Alonso M, Dun M, Foster J, Hurst D, Kong A, Thomsen A, Orentas R, Albert C, Pinto N, Annesley C, Gardner R, Ho O, Pattabhi S, Wendler J, Gust J, Park J, Jensen M.	Intracerebroventricular B7-H3 CAR T cells for children and young adults with diffuse intrinsic pontine glioma	Research Square	2024		10.21203/rs.3.rs-5248718/v1		https://doi.org/10.21203/rs.3.rs-5248718/v1		clinical;dmg_dipg;hematologic_coagulopathy;icv_intraventricular;locoregional_cns;mitigation_engineering;organ_function;pediatric	metadata_only
cns_locoregional_delivery		TRLS-05. PRELIMINARY RESULTS FROM A PHASE I TRIAL TO EVALUATE INTRAVENTRICULAR DELIVERY OF IL13RΑ2-TARGETING CAR T CELLS AFTER LYMPHODEPLETION IN PEDIATRIC BRAIN TUMORS PATIENTS	Neuro-oncology	2023			PMC10260042	https://pmc.ncbi.nlm.nih.gov/articles/PMC10260042/	fulltext/anon_2023_pmidPMC10260042.xml	clinical;hepatic;icv_intraventricular;infection_immune;locoregional_cns;meeting_abstract;organ_function;pediatric;steroids_immunomodulation	fulltext_xml
cns_locoregional_delivery		TRLS-12. INTRAVENTRICULAR B7-H3 CAR T CELLS FOR DIFFUSE INTRINSIC PONTINE GLIOMA: INTERIM ANALYSIS OF BRAINCHILD-03 ARM C	Neuro-oncology	2023			PMC10260157	https://pmc.ncbi.nlm.nih.gov/articles/PMC10260157/	fulltext/anon_2023_pmidPMC10260157.xml	clinical;cytokine_release_syndrome;dmg_dipg;hematologic_coagulopathy;hematologic_malignancy;icv_intraventricular;meeting_abstract;neurotoxicity;organ_function;pediatric;steroids_immunomodulation	fulltext_xml
cns_locoregional_delivery	Wang L, Oill AT, Blanchard M, Wu M, Hibbard J, Sepulveda S, Peter L, Kilpatrick J, Munoz M, Stiller T, Shulkin N, Wagner J, Dolatabadi A, Nisis M, Shepphird J, Sanchez G, Lingaraju C, Manchanda M, Natri H, Kouakanou L, Sun G, Oliver-Cervantes C, Georges J, Aftabizadeh M, Forman S, Priceman S, Ressler J, Arvanitis L, Cotter J, D'Apuzzo M, Tamrazi B, Badie B, Davidson T, Banovich N, Brown C.	Expansion of endogenous T cells in CSF of pediatric CNS tumor patients undergoing locoregional delivery of IL13R⍺2-targeting CAR T cells: an interim analysis	Research Square	2023		10.21203/rs.3.rs-3454977/v1		https://doi.org/10.21203/rs.3.rs-3454977/v1		clinical;hematologic_coagulopathy;hepatic;icv_intraventricular;infection_immune;locoregional_cns;organ_function;pediatric;steroids_immunomodulation	metadata_only
cns_locoregional_delivery	Donovan L, Bielamowicz K, Joseph S, Delaidelli A, Sorenson P, Ahmed N, Taylor M.	IMMU-05. COMBINATIONAL CAR T-CELL AND EPIGENETIC MODIFIER THERAPY TO TARGET POSTERIOR FOSSA TUMORS	Neuro-oncology	2019			PMC6477423	https://pmc.ncbi.nlm.nih.gov/articles/PMC6477423/		clinical;icv_intraventricular;meeting_abstract;neurotoxicity;other_solid;pediatric	metadata_only
cns_locoregional_delivery	Shalabi H, Wolters PL, Martin S, Toledo-Tamula MA, Roderick MC, Struemph K, Kane E, Yates B, Delbrook C, Mackall CL, Lee DW, Fry TJ, Shah NN.	Systematic Evaluation of Neurotoxicity in Children and Young Adults Undergoing CD22 Chimeric Antigen Receptor T-Cell Therapy	Journal of immunotherapy (Hagerstown, Md. : 1997)	2018	30048343	10.1097/cji.0000000000000241	PMC6086728	https://pmc.ncbi.nlm.nih.gov/articles/PMC6086728/		clinical;cytokine_release_syndrome;icv_intraventricular;neurotoxicity;pediatric	metadata_only
neurotoxicity	Ahmad R, Wild M, Friesen T, Hall M, Kouba S, Maliske S.	Encephalopathy Post CAR-T Cell Therapy in Relapsed/Refractory Multiple Myeloma: Beyond ICANS	Journal of investigative medicine high impact case reports	2026	42575512	10.1177/23247096261478903		https://doi.org/10.1177/23247096261478903		clinical;cytokine_release_syndrome;hematologic_malignancy;infection_immune;neurotoxicity;steroids_immunomodulation;systemic_iv	metadata_only
neurotoxicity	Almashayekh A, Sulaiman S, Alaarag A, Omaish R, Mekuria Z, Balts N, Henson JC, Vellanki S, Trikannad A, Spears G, Mohan-Lal B, Pandey T, Odueke A, Schinke C, Gentille-Sanchez C, Jain N, Alshawayat A.	Hypophosphatemia as a Marker for Immune Effector Cell-Associated Neurotoxicity Syndrome in Chimeric Antigen Receptor T Cell Recipients	Hematology/oncology and stem cell therapy	2026	42169662	10.4103/hemoncstem.hemoncstem-d-25-00048		https://doi.org/10.4103/hemoncstem.hemoncstem-d-25-00048		clinical;hematologic_malignancy;neurotoxicity;organ_function;renal_electrolyte	metadata_only
neurotoxicity	Alqaisi O, Dibas M, Tai P, Dibas A, Souied O, Al-Ghabeesh S.	CAR T-Cell Therapy in Neurology: A Scoping Review of Neuro-Oncology, Autoimmune Diseases & Neurotoxicity	Annals of clinical and translational neurology	2026	42046195	10.1002/acn3.70415		https://doi.org/10.1002/acn3.70415		clinical;neurotoxicity;other_solid;review	metadata_only
neurotoxicity	Angleitner AC, Maulhardt M, Wulf G, Büntzel J.	Viable CAR T-cells remain detectable in cerebrospinal fluid in patients with grade ≥3 ICANS despite corticosteroid therapy	Frontiers in oncology	2026	42370159	10.3389/fonc.2026.1842487	PMC13293836	https://pmc.ncbi.nlm.nih.gov/articles/PMC13293836/	fulltext/angleitner_2026_pmid42370159.xml	clinical;hematologic_malignancy;icv_intraventricular;neurotoxicity;steroids_immunomodulation	fulltext_xml
neurotoxicity	Arai H, Sasada S, Kazahari H, Homma Y, Kaburaki K.	Life-Threatening Prolonged ICANS Following Tarlatamab Treatment in Extensive-Stage Small Cell Lung Cancer With Brain Metastases: A Case Report	Respirology case reports	2026	42146875	10.1002/rcr2.70617	PMC13176101	https://pmc.ncbi.nlm.nih.gov/articles/PMC13176101/	fulltext/arai_2026_pmid42146875.xml	cardiopulmonary;clinical;neurotoxicity;organ_function;other_solid	fulltext_xml
