category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
clinical_trial	Duault C, Betous D, Bezombes C et al.	IL-33-expanded human Vγ9Vδ2 T cells have anti-lymphoma effect in a mouse tumor model.	European journal of immunology	2017	28741710	10.1002/eji.201747093		https://doi.org/10.1002/eji.201747093			phosphoantigen_BTN;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical;lymphoma	no_pmcid
clinical_trial	Harrer DC, Simon B, Fujii SI et al.	RNA-transfection of γ/δ T cells with a chimeric antigen receptor or an α/β T-cell receptor: a safer alternative to genetically engineered α/β T cells for the immunotherapy of melanoma.	BMC cancer	2017	28818060	10.1186/s12885-017-3539-3	PMC5561563	https://pmc.ncbi.nlm.nih.gov/articles/PMC5561563/	pdfs/harrer_2017_pmid28818060.pdf		CAR_gd;aminobisphosphonate;adoptive_expansion;mechanism_cytotox;clinical;leukemia;melanoma	downloaded_europepmc
clinical_trial	Matsushita H, Kakimi K	[γδ T cell-based cancer immunotherapy].	Nihon rinsho. Japanese journal of clinical medicine	2017	30562868			https://pubmed.ncbi.nlm.nih.gov/30562868/			aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical	no_pmcid
clinical_trial	Sutton KS, Dasgupta A, McCarty D et al.	Bioengineering and serum free expansion of blood-derived γδ T cells.	Cytotherapy	2016	27260209	10.1016/j.jcyt.2016.04.001		https://doi.org/10.1016/j.jcyt.2016.04.001			adoptive_expansion;clinical	no_pmcid
clinical_trial	Pressey JG, Adams J, Harkins L et al.	In vivo expansion and activation of γδ T cells as immunotherapy for refractory neuroblastoma: A phase 1 study.	Medicine	2016	27684826	10.1097/MD.0000000000004909	PMC5265919	https://pmc.ncbi.nlm.nih.gov/articles/PMC5265919/	pdfs/pressey_2016_pmid27684826.pdf		phosphoantigen_BTN;aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;immunosuppression;clinical;leukemia;neuroblastoma	downloaded_europepmc
clinical_trial	Ryan PL, Sumaria N, Holland CJ et al.	Heterogeneous yet stable Vδ2(+) T-cell profiles define distinct cytotoxic effector potentials in healthy human individuals.	Proceedings of the National Academy of Sciences of the United States of America	2016	27911793	10.1073/pnas.1611098113	PMC5167212	https://pmc.ncbi.nlm.nih.gov/articles/PMC5167212/	pdfs/ryan_2016_pmid27911793.pdf		phosphoantigen_BTN;aminobisphosphonate;Vd2_Vg9;mechanism_cytotox;clinical	downloaded_europepmc
clinical_trial	Fisher J, Kramer AM, Gustafsson K et al.	Non-V delta 2 gamma delta T lymphocytes as effectors of cancer immunotherapy.	Oncoimmunology	2015	25949890	10.4161/2162402X.2014.973808	PMC4404791	https://pmc.ncbi.nlm.nih.gov/articles/PMC4404791/	pdfs/fisher_2015_pmid25949890.pdf		adoptive_expansion;Vd1;Vd2_Vg9;mechanism_cytotox;clinical	downloaded_europepmc
clinical_trial	Ribot JC, Ribeiro ST, Correia DV et al.	Human γδ thymocytes are functionally immature and differentiate into cytotoxic type 1 effector T cells upon IL-2/IL-15 signaling.	Journal of immunology (Baltimore, Md. : 1950)	2014	24489097	10.4049/jimmunol.1303119		https://doi.org/10.4049/jimmunol.1303119			adoptive_expansion;mechanism_cytotox;leukemia	no_pmcid
clinical_trial	Wilhelm M, Smetak M, Schaefer-Eckart K et al.	Successful adoptive transfer and in vivo expansion of haploidentical γδ T cells.	Journal of translational medicine	2014	24528541	10.1186/1479-5876-12-45	PMC3926263	https://pmc.ncbi.nlm.nih.gov/articles/PMC3926263/	pdfs/wilhelm_2014_pmid24528541.pdf		aminobisphosphonate;adoptive_expansion;leukemia	downloaded_europepmc
clinical_trial	Wiemer DF, Wiemer AJ	Opportunities and challenges in development of phosphoantigens as Vγ9Vδ2 T cell agonists.	Biochemical pharmacology	2014	24680696	10.1016/j.bcp.2014.03.009		https://doi.org/10.1016/j.bcp.2014.03.009			phosphoantigen_BTN;Vd2_Vg9;clinical	no_pmcid
clinical_trial	Fowler DW, Copier J, Dalgleish AG et al.	Zoledronic acid causes γδ T cells to target monocytes and down-modulate inflammatory homing.	Immunology	2014	24912747	10.1111/imm.12331	PMC4253502	https://pmc.ncbi.nlm.nih.gov/articles/PMC4253502/			aminobisphosphonate;mechanism_cytotox;clinical	not_available_oa
clinical_trial	Welton JL, Morgan MP, Martí S et al.	Monocytes and γδ T cells control the acute-phase response to intravenous zoledronate: insights from a phase IV safety trial.	Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research	2013	23074158	10.1002/jbmr.1797		https://doi.org/10.1002/jbmr.1797			aminobisphosphonate;Vd2_Vg9;tumor_infiltrating;clinical;myeloma	no_pmcid
clinical_trial	Deniger DC, Switzer K, Mi T et al.	Bispecific T-cells expressing polyclonal repertoire of endogenous γδ T-cell receptors and introduced CD19-specific chimeric antigen receptor.	Molecular therapy : the journal of the American Society of Gene Therapy	2013	23295945	10.1038/mt.2012.267	PMC3589159	https://pmc.ncbi.nlm.nih.gov/articles/PMC3589159/	pdfs/deniger_2013_pmid23295945.pdf		CAR_gd;aminobisphosphonate;bispecific_engager;adoptive_expansion;Vd1;Vd2_Vg9;clinical;leukemia	downloaded_europepmc
clinical_trial	Idrees AS, Sugie T, Inoue C et al.	Comparison of γδ T cell responses and farnesyl diphosphate synthase inhibition in tumor cells pretreated with zoledronic acid.	Cancer science	2013	23387443	10.1111/cas.12124	PMC3755363	https://pmc.ncbi.nlm.nih.gov/articles/PMC3755363/	pdfs/idrees_2013_pmid23387443.pdf		phosphoantigen_BTN;aminobisphosphonate;mechanism_cytotox;clinical;leukemia;lymphoma	downloaded_europepmc
clinical_trial	Izumi T, Kondo M, Takahashi T et al.	Ex vivo characterization of γδ T-cell repertoire in patients after adoptive transfer of Vγ9Vδ2 T cells expressing the interleukin-2 receptor β-chain and the common γ-chain.	Cytotherapy	2013	23391461	10.1016/j.jcyt.2012.12.004		https://doi.org/10.1016/j.jcyt.2012.12.004			phosphoantigen_BTN;aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical;colorectal	no_pmcid
clinical_trial	Zhou J, Kang N, Cui L et al.	Anti-γδ TCR antibody-expanded γδ T cells: a better choice for the adoptive immunotherapy of lymphoid malignancies.	Cellular & molecular immunology	2012	21666706	10.1038/cmi.2011.16	PMC4002925	https://pmc.ncbi.nlm.nih.gov/articles/PMC4002925/	pdfs/zhou_2012_pmid21666706.pdf		phosphoantigen_BTN;adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;lymphoma	downloaded_europepmc
clinical_trial	Kunzmann V, Smetak M, Kimmel B et al.	Tumor-promoting versus tumor-antagonizing roles of γδ T cells in cancer immunotherapy: results from a prospective phase I/II trial.	Journal of immunotherapy (Hagerstown, Md. : 1997)	2012	22306909	10.1097/CJI.0b013e318245bb1e		https://doi.org/10.1097/CJI.0b013e318245bb1e			aminobisphosphonate;adoptive_expansion;clinical;leukemia;melanoma;renal	no_pmcid
clinical_trial	Ma C, Zhang Q, Ye J et al.	Tumor-infiltrating γδ T lymphocytes predict clinical outcome in human breast cancer.	Journal of immunology (Baltimore, Md. : 1950)	2012	23034170	10.4049/jimmunol.1201892	PMC4832413	https://pmc.ncbi.nlm.nih.gov/articles/PMC4832413/			tumor_infiltrating;immunosuppression;breast	not_available_oa
clinical_trial	Donia M, Ellebaek E, Andersen MH et al.	Analysis of Vδ1 T cells in clinical grade melanoma-infiltrating lymphocytes.	Oncoimmunology	2012	23243593	10.4161/onci.21659	PMC3518502	https://pmc.ncbi.nlm.nih.gov/articles/PMC3518502/	pdfs/donia_2012_pmid23243593.pdf		adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;clinical;melanoma	downloaded_europepmc
clinical_trial	Iwasaki M	Cancer incidence and novel therapies developed in Japan.	Journal of stem cells & regenerative medicine	2012	24693199			https://pubmed.ncbi.nlm.nih.gov/24693199/			tumor_infiltrating;mechanism_cytotox;clinical;leukemia;breast;lung;pancreatic;ovarian;hepatocellular	no_pmcid
clinical_trial	Noguchi A, Kaneko T, Kamigaki T et al.	Zoledronate-activated Vγ9γδ T cell-based immunotherapy is feasible and restores the impairment of γδ T cells in patients with solid tumors.	Cytotherapy	2011	20831354	10.3109/14653249.2010.515581		https://doi.org/10.3109/14653249.2010.515581			aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;immunosuppression	no_pmcid
clinical_trial	Sakamoto M, Nakajima J, Murakawa T et al.	Adoptive immunotherapy for advanced non-small cell lung cancer using zoledronate-expanded γδTcells: a phase I clinical study.	Journal of immunotherapy (Hagerstown, Md. : 1997)	2011	21304399	10.1097/CJI.0b013e318207ecfb		https://doi.org/10.1097/CJI.0b013e318207ecfb			aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical;leukemia;lung	no_pmcid
clinical_trial	Cimini E, Piacentini P, Sacchi A et al.	Zoledronic acid enhances Vδ2 T-lymphocyte antitumor response to human glioma cell lines.	International journal of immunopathology and pharmacology	2011	21496396	10.1177/039463201102400116		https://doi.org/10.1177/039463201102400116			phosphoantigen_BTN;aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical;glioma	no_pmcid
clinical_trial	Kobayashi H, Tanaka Y, Nakazawa H et al.	A new indicator of favorable prognosis in locally advanced renal cell carcinomas: gamma delta T-cells in peripheral blood.	Anticancer research	2011	21498733			https://pubmed.ncbi.nlm.nih.gov/21498733/			adoptive_expansion;Vd2_Vg9;tumor_infiltrating;clinical;renal	no_pmcid
clinical_trial	Kobayashi H, Tanaka Y, Yagi J et al.	Phase I/II study of adoptive transfer of γδ T cells in combination with zoledronic acid and IL-2 to patients with advanced renal cell carcinoma.	Cancer immunology, immunotherapy : CII	2011	21519826	10.1007/s00262-011-1021-7	PMC11029699	https://pmc.ncbi.nlm.nih.gov/articles/PMC11029699/	pdfs/kobayashi_2011_pmid21519826.pdf		aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical;leukemia;renal	downloaded_europepmc
clinical_trial	Nicol AJ, Tokuyama H, Mattarollo SR et al.	Clinical evaluation of autologous gamma delta T cell-based immunotherapy for metastatic solid tumours.	British journal of cancer	2011	21847128	10.1038/bjc.2011.293	PMC3171009	https://pmc.ncbi.nlm.nih.gov/articles/PMC3171009/	pdfs/nicol_2011_pmid21847128.pdf		aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical	downloaded_europepmc
clinical_trial	Yamasaki A, Onishi H, Morisaki T et al.	Induction of cytotoxic T lymphocytes by CEA peptide-pulsed γδ T-cells isolated from patients with advanced cancer.	Anticancer research	2011	21873153			https://pubmed.ncbi.nlm.nih.gov/21873153/			aminobisphosphonate;adoptive_expansion;mechanism_cytotox;clinical	no_pmcid
clinical_trial	Lança T, Correia DV, Moita CF et al.	The MHC class Ib protein ULBP1 is a nonredundant determinant of leukemia/lymphoma susceptibility to gammadelta T-cell cytotoxicity.	Blood	2010	20101024	10.1182/blood-2009-08-237123		https://doi.org/10.1182/blood-2009-08-237123			Vd2_Vg9;mechanism_cytotox;clinical;leukemia;lymphoma	no_pmcid
clinical_trial	Nakajima J, Murakawa T, Fukami T et al.	A phase I study of adoptive immunotherapy for recurrent non-small-cell lung cancer patients with autologous gammadelta T cells.	European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery	2010	20137969	10.1016/j.ejcts.2009.11.051		https://doi.org/10.1016/j.ejcts.2009.11.051			aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;clinical;lung	no_pmcid
clinical_trial	Gomes AQ, Correia DV, Grosso AR et al.	Identification of a panel of ten cell surface protein antigens associated with immunotargeting of leukemias and lymphomas by peripheral blood gammadelta T cells.	Haematologica	2010	20220060	10.3324/haematol.2009.020602	PMC2913090	https://pmc.ncbi.nlm.nih.gov/articles/PMC2913090/	pdfs/gomes_2010_pmid20220060.pdf		Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;clinical;leukemia;lymphoma	downloaded_europepmc
clinical_trial	Kobayashi H, Tanaka Y, Shimmura H et al.	Complete remission of lung metastasis following adoptive immunotherapy using activated autologous gammadelta T-cells in a patient with renal cell carcinoma.	Anticancer research	2010	20332473			https://pubmed.ncbi.nlm.nih.gov/20332473/			aminobisphosphonate;adoptive_expansion;clinical;renal	no_pmcid
clinical_trial	Meraviglia S, Eberl M, Vermijlen D et al.	In vivo manipulation of Vgamma9Vdelta2 T cells with zoledronate and low-dose interleukin-2 for immunotherapy of advanced breast cancer patients.	Clinical and experimental immunology	2010	20491785	10.1111/j.1365-2249.2010.04167.x	PMC2909411	https://pmc.ncbi.nlm.nih.gov/articles/PMC2909411/			aminobisphosphonate;Vd2_Vg9;clinical;leukemia;breast;prostate	not_available_oa
clinical_trial	Su X, Zhang L, Jin L et al.	Coculturing dendritic cells with zoledronate acid efficiently enhance the anti-tumor effects of cytokine-induced killer cells.	Journal of clinical immunology	2010	20549316	10.1007/s10875-010-9434-1		https://doi.org/10.1007/s10875-010-9434-1			aminobisphosphonate;adoptive_expansion;mechanism_cytotox;clinical;myeloma	no_pmcid
clinical_trial	Liu Z, Guo B, Lopez RD	Expression of intercellular adhesion molecule (ICAM)-1 or ICAM-2 is critical in determining sensitivity of pancreatic cancer cells to cytolysis by human gammadelta-T cells: implications in the design of gammadelta-T-cell-based immunotherapies for pancreatic cancer.	Journal of gastroenterology and hepatology	2009	19175829	10.1111/j.1440-1746.2008.05668.x		https://doi.org/10.1111/j.1440-1746.2008.05668.x			adoptive_expansion;clinical;pancreatic	no_pmcid
clinical_trial	Correia DV, d'Orey F, Cardoso BA et al.	Highly active microbial phosphoantigen induces rapid yet sustained MEK/Erk- and PI-3K/Akt-mediated signal transduction in anti-tumor human gammadelta T-cells.	PloS one	2009	19479075	10.1371/journal.pone.0005657	PMC2682580	https://pmc.ncbi.nlm.nih.gov/articles/PMC2682580/	pdfs/correia_2009_pmid19479075.pdf		phosphoantigen_BTN;Vd2_Vg9;mechanism_cytotox;clinical;leukemia	downloaded_europepmc
clinical_trial	Shojaei H, Oberg HH, Juricke M et al.	Toll-like receptors 3 and 7 agonists enhance tumor cell lysis by human gammadelta T cells.	Cancer research	2009	19887600	10.1158/0008-5472.CAN-09-1602		https://doi.org/10.1158/0008-5472.CAN-09-1602			adoptive_expansion;mechanism_cytotox;clinical;lung;pancreatic	no_pmcid
clinical_trial	Sato K, Kondo M, Sakuta K et al.	Impact of culture medium on the expansion of T cells for immunotherapy.	Cytotherapy	2009	19903105	10.3109/14653240903219114		https://doi.org/10.3109/14653240903219114			aminobisphosphonate;adoptive_expansion;mechanism_cytotox;clinical	no_pmcid
clinical_trial	Inman BA, Frigola X, Harris KJ et al.	Questionable relevance of gamma delta T lymphocytes in renal cell carcinoma.	Journal of immunology (Baltimore, Md. : 1950)	2008	18292585	10.4049/jimmunol.180.5.3578	PMC2792739	https://pmc.ncbi.nlm.nih.gov/articles/PMC2792739/			adoptive_expansion;tumor_infiltrating;clinical;renal	not_available_oa
clinical_trial	Liu Z, Eltoum IE, Guo B et al.	Protective immunosurveillance and therapeutic antitumor activity of gammadelta T cells demonstrated in a mouse model of prostate cancer.	Journal of immunology (Baltimore, Md. : 1950)	2008	18424725	10.4049/jimmunol.180.9.6044		https://doi.org/10.4049/jimmunol.180.9.6044			adoptive_expansion;clinical;prostate	no_pmcid
clinical_trial	Kondo M, Sakuta K, Noguchi A et al.	Zoledronate facilitates large-scale ex vivo expansion of functional gammadelta T cells from cancer patients for use in adoptive immunotherapy.	Cytotherapy	2008	19016372	10.1080/14653240802419328		https://doi.org/10.1080/14653240802419328			aminobisphosphonate;adoptive_expansion;mechanism_cytotox;clinical;breast;colorectal;lung;prostate	no_pmcid
clinical_trial	Kobayashi H, Tanaka Y, Yagi J et al.	Safety profile and anti-tumor effects of adoptive immunotherapy using gamma-delta T cells against advanced renal cell carcinoma: a pilot study.	Cancer immunology, immunotherapy : CII	2007	16850345	10.1007/s00262-006-0199-6	PMC11030814	https://pmc.ncbi.nlm.nih.gov/articles/PMC11030814/	pdfs/kobayashi_2007_pmid16850345.pdf		adoptive_expansion;tumor_infiltrating;clinical;renal	downloaded_europepmc
clinical_trial	Fiore F, Castella B, Nuschak B et al.	Enhanced ability of dendritic cells to stimulate innate and adaptive immunity on short-term incubation with zoledronic acid.	Blood	2007	17403919	10.1182/blood-2006-09-044321		https://doi.org/10.1182/blood-2006-09-044321			aminobisphosphonate;adoptive_expansion;Vd2_Vg9	no_pmcid
clinical_trial	Dieli F, Vermijlen D, Fulfaro F et al.	Targeting human {gamma}delta} T cells with zoledronate and interleukin-2 for immunotherapy of hormone-refractory prostate cancer.	Cancer research	2007	17671215	10.1158/0008-5472.CAN-07-0199	PMC3915341	https://pmc.ncbi.nlm.nih.gov/articles/PMC3915341/	pdfs/dieli_2007_pmid17671215.pdf		aminobisphosphonate;tumor_infiltrating;mechanism_cytotox;clinical;prostate	downloaded_europepmc
clinical_trial	Wilhelm M, Kunzmann V, Eckstein S et al.	Gammadelta T cells for immune therapy of patients with lymphoid malignancies.	Blood	2003	12623838	10.1182/blood-2002-12-3665		https://doi.org/10.1182/blood-2002-12-3665			aminobisphosphonate;mechanism_cytotox;clinical;lymphoma;myeloma	no_pmcid
clinical_trial	Ebina T, Fujimiya Y, Yamaguchi T et al.	The use of BRM-activated killer cells in adoptive immunotherapy: a pilot study with nine advanced cancer patients.	Biotherapy (Dordrecht, Netherlands)	1998	9950100	10.1023/a:1008047628284		https://doi.org/10.1023/a:1008047628284			adoptive_expansion;immunosuppression;clinical;leukemia	no_pmcid
clinical_trial	Yamaguchi T, Fujimiya Y, Suzuki Y et al.	A simple method for the propagation and purification of gamma delta T cells from the peripheral blood of glioblastoma patients using solid-phase anti-CD3 antibody and soluble IL-2.	Journal of immunological methods	1997	9236911	10.1016/s0022-1759(97)00062-8		https://doi.org/10.1016/s0022-1759(97)00062-8			adoptive_expansion;mechanism_cytotox;clinical;glioma	no_pmcid
clinical_trial	Merlo A, Filgueira L, Zuber M et al.	T-cell receptor V-gene usage in neoplasms of the central nervous system. A comparative analysis in cultured tumor infiltrating and peripheral blood T cells.	Journal of neurosurgery	1993	8450337	10.3171/jns.1993.78.4.0630		https://doi.org/10.3171/jns.1993.78.4.0630			adoptive_expansion;tumor_infiltrating;clinical;leukemia	no_pmcid
commentary	Kaur K	Editorial: Role of gamma delta T cells in cancer immunotherapy.	Frontiers in immunology	2026	42220528	10.3389/fimmu.2026.1870909	PMC13219298	https://pmc.ncbi.nlm.nih.gov/articles/PMC13219298/	pdfs/kaur_2026_pmid42220528.pdf			downloaded_europepmc
